Project_Name,Project_URL,Project_Hash,Test_filename,Test_classname,Test_funcname,Test_parametrization,Order-dependent,Verdict_Isolated,Verdict_OriginalOrder
graphene_sa_optimizer,https://github.com/colanconnon/graphene_sa_optimizer,755895dcb13de649012096e97a7c9e2f8494e91d,test/test_it_fetches_results.py,test.test_it_fetches_results,test_it_loads_books,,True,Passed,Passed
greensim,https://github.com/ElementAI/greensim,f160e8b57d69f6ef469f2e991cc07b7721e08a91,tests/test_logging.py,tests.test_logging,test_auto_log_process,,True,Passed,Passed
greensim,https://github.com/ElementAI/greensim,f160e8b57d69f6ef469f2e991cc07b7721e08a91,tests/test_logging.py,tests.test_logging,test_auto_log_queue,,True,Passed,Passed
greensim,https://github.com/ElementAI/greensim,f160e8b57d69f6ef469f2e991cc07b7721e08a91,tests/test_logging.py,tests.test_logging,test_auto_log_resource,,True,Passed,Passed
greensim,https://github.com/ElementAI/greensim,f160e8b57d69f6ef469f2e991cc07b7721e08a91,tests/test_logging.py,tests.test_logging,test_auto_log_resource_take_again,,True,Passed,Passed
greensim,https://github.com/ElementAI/greensim,f160e8b57d69f6ef469f2e991cc07b7721e08a91,tests/test_logging.py,tests.test_logging,test_auto_log_signal,,True,Passed,Passed
greensim,https://github.com/ElementAI/greensim,f160e8b57d69f6ef469f2e991cc07b7721e08a91,tests/test_sim.py,tests.test_sim,test_simulator_gc_processes_hanging,,True,Passed,Passed
gtsrvd,https://github.com/narfman0/gtsrvd,af78aa061c910658dfbc89d24171dff334b087f9,tests/test_nginx.py,tests.test_nginx.TestNginx,test_create_proxy,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_api.py,gwosc.tests.test_api,test_fetch_catalog_json,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_api.py,gwosc.tests.test_api,test_fetch_cataloglist_json,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_api.py,gwosc.tests.test_api,test_fetch_event_json,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_api.py,gwosc.tests.test_api,test_fetch_event_json_error,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_api.py,gwosc.tests.test_api,test_fetch_event_json_version,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_api.py,gwosc.tests.test_api,test_fetch_run_json,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_catalog.py,gwosc.tests.test_catalog,test_datasets,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_catalog.py,gwosc.tests.test_catalog,test_datasets_detector,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_catalog.py,gwosc.tests.test_catalog,test_download,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_catalog.py,gwosc.tests.test_catalog,test_events,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_datasets.py,gwosc.tests.test_datasets,test_dataset_type,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_datasets.py,gwosc.tests.test_datasets,test_event_detectors,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_datasets.py,gwosc.tests.test_datasets,test_event_gps,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_datasets.py,gwosc.tests.test_datasets,test_find_datasets,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_datasets.py,gwosc.tests.test_datasets,test_find_datasets_detector,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_datasets.py,gwosc.tests.test_datasets,test_find_datasets_match,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_datasets.py,gwosc.tests.test_datasets,test_find_datasets_segment,,True,Passed,Passed
gwopensci,https://github.com/duncanmmacleod/gwopensci,06b56ce506fda3af4857c8a1aae7bb60fb1925e9,gwosc/tests/test_datasets.py,gwosc.tests.test_datasets,test_find_datasets_type,,True,Passed,Passed
